citta,nome,email,indirizzo,telefono,sito,amenity,cuisine
torino,Ristorante Pizzeria Mirò,mirotorino@libero.it,"Strada Settimo 154, 10156 Torino",+39 011 2731033,http://www.ristorantemirotorino.com/,restaurant,pizza
torino,Ristorante Residence La Rosa dei Venti,larosadeiventi2011@tiscali.it,"Via San Giovanni 12, 10010 Parella",+39 0125 76852,www.larosadeiventicanavese.it/,restaurant,
torino,Ristorante San Genesio,info@ristorantesangenesio.com,Torino,,http://www.ristorantesangenesio.com/,restaurant,
torino,Ristorante Società Prascorsano,sdm_prascorsano@yahoo.it,Torino,+39 0124 698135,www.ristorantesocietaprascorsano.it,restaurant,italian
torino,Ristorante Susa & Stazione,info@ristorantesusastazione.it,"Corso Stati Uniti 4, 10059 Susa",+39 0122 622226,http://www.ristorantesusastazione.it,restaurant,regional;italian
torino,Ristotrattoria La Monella,ristotrattolamonella@gmail.com,"Regione Vauda 1, 10015 Montalto Dora",+39 0125 225 103,https://infolamonella.com/,restaurant,italian
torino,Rivalta Inforna,info@rivaltainforna.it,"Via Can Candido Balma 54, 10040 Rivalta di Torino",+39 389 6060 611,https://www.rivaltainforna.it/,restaurant,pizza
torino,Ryogin,chieri@ryogin.it,"Corso Torino 39, 10023 Chieri",+39 3391427694,https://ryogin.it/ristorante-giapponese-chieri/,restaurant,japanese;sushi
torino,San Rock Cafè,sanrockcafe57@gmail.com,Torino,,https://san-rock-cafe.eatbu.com/,cafe,
torino,Santuzzi,info@santuzzifood.it,"Via Corte d'Assise 17, 10015 Ivrea",+39 0125 540222,https://santuzzifood.it/,restaurant,sicilian
torino,Selezione Naturale,info@selezionenaturale.net,"Via Andrea Provana 3d, 10123 Torino",+390118170709,https://www.selezionenaturale.net,restaurant,
torino,Sfashion Cafè,info@sfashioncafe.com,"Via Cesare Battisti 13, 10123 Torino",+39 011 5160085,https://www.foodandcompany.com/,restaurant,italian_pizza;italian
torino,Shabu,torino@shabufusion.it,Torino,+39 011 19712797,https://www.shabufusion.it/,restaurant,japanese
torino,Solera,solera.adf@gmail.com,"Corso Moncalieri 18,  Torino",+39 011 7606308,https://www.soleratorino.it/,restaurant,italian;mediterranean
torino,Sorsi & Morsi,sorsi.emorsi@libero.it,"Via Stazione 81, 10052 Bardonecchia",+39 0122 999915,https://www.sorsiemorsi-bardonecchia.it/,restaurant,pizza;italian;regional
torino,Sun Sushi - All you can eat,sunsushichieri@gmail.com,"Via Andezeno 59, 10023 Chieri",+39 011 19178189,https://www.sunsushi.it/,restaurant,sushi
torino,Taberna Libraria,info@tabernalibraria.to.it,"Via Giambattista Bogino 5,  Torino",+39 011 812802,https://www.tabernalibraria.to.it/,restaurant,
torino,Tacos Locos,tacoslocostorino@gmail.com,"Corso Casale 296, 10132 Torino",+39 011 8995926,https://tacoslocos.it/,restaurant,mexican
torino,Tassobarbasso,tassobarbasso@vodafone.it,"Corso Lombardia 75, 10099 San Mauro Torinese",+39 011 2731933,http://www.ristorantetassobarbasso.com,restaurant,
torino,Taverna Verde,m.tutela@libero.it,"Regione Gogliasso 3, 10090 Montalenghe",+39 011 9839205,https://www.datutela.it/,restaurant,italian
torino,Tenuta Sant'Anna,info@tenutasantannapiemonte.it,Torino,,https://www.tenutasantannapiemonte.it/,restaurant,regional
torino,The Joker,thejokercirie@gmail.com,"Via delle Spine 17, 10073 Ciriè",,https://www.menudigitale.io/ntwyt,restaurant,pizza
torino,Torteria Berlicabarbis,info@belicabarbis.com,"Via Catania 10, 10153 Torino",+39 011 231032,https://www.berlicabarbis.com/,cafe,
torino,Trattoria Alba,edmondo-dagata@libero.it,Torino,+39 011 8171579,https://trattoriaalba.eatbu.com,restaurant,regional
torino,Trattoria Alpina,info@trattorialpina.it,"Località Pian della Mussa , 10070 Balme",+39 0123 820010,http://www.trattorialpina.it/,restaurant,regional
torino,Trattoria Bar degli amici,trattoriaamici83@gmail.com,"14, 10070 Traves",+39 0123 40226,http://www.cooperativatraves.it/,restaurant,
torino,Trattoria Barba Toni,info@barbatoni.it,"Via Torino 9, 10010 Orio Canavese",+39 011 9898085,www.barbatoni.it,restaurant,regional
torino,Trattoria dei Tigli,claudio.garzone@libero.it,"Viale Monte Stella 6b, 10015 Ivrea",+39 338 5425890,http://www.trattoriadeitigliivrea.it/,restaurant,
torino,Trattoria della posta,info@trattoriadellaposta.com,"Strada Mongreno 16b, 10132 Torino",+39 011 898 0193,http://www.trattoriadellaposta.com/,restaurant,regional
torino,Trattoria L'Oca Fola,info@ocafola.it,"Via Bernardino Drovetti 6g,  Torino",+39 011 433 7422,https://www.ocafola.it/,restaurant,italian;regional
torino,Trattoria La Stellina,info@anticatrattorialastellina.it,"Via Carlo Emanuele I 17b, 10050 Bruzolo",+39 011 963 7205,https://www.anticatrattorialastellina.it/,restaurant,regional;italian
torino,Trattoria Moderna - Il Simposio,info@trattoriamodernailsimposio.it,"Via Circonvallazione 4f, 10010 Banchette",+39 0125 610210,http://www.trattoriamodernailsimposio.it/,restaurant,italian
torino,Trattoria Monferrato,trattoria@trattoriamonferrato.it,"Via Gariglietti 1, 10015 Ivrea",+39 0125 641012,https://monferrato-trattoria.eatbu.com/?lang=it,restaurant,regional
torino,Trattoria San Giovanni,info@trattoriasangiovanni.it,"Corso Vercelli 45, 10015 Ivrea",+39 0125 189 6173,https://trattoriasangiovanni.it/,restaurant,italian
torino,Trattoria San Martin di Bruno Luca,info@trattoriasanmartin.it,"Via San Martino 19/1, 10010 Settimo Rottaro",+39 0125 720 110,https://www.trattoriasanmartin.it/,restaurant,italian
torino,Trattoria San Pietro,trattoriasanpietro4@libero.it,"Strada Virana 4, 10020 Pecetto Torinese",+393285948822,https://trattoriasanpietropecetto.eatbu.com,restaurant,regional;italian
torino,Trattoria Scudo di Francia,info@scudodifrancia.it,"Via Principe Amedeo 30, 10011 Agliè",+39 0124 33354,http://www.scudodifrancia.it,restaurant,italian
torino,Trattoria Subrich,trattoriasubrich@gmail.com,"Via Maestra 21, 10015 Ivrea",+39 0125 616557,https://trattoriasubrich.metro.bar/?lang=it,restaurant,
torino,Trattoria Toscana Ala,info@trattoria-ala.it,"Via Santa Giulia 24d, 10124 Torino",+39 011 8174778,https://trattoria-ala.it/,restaurant,tuscan;italian
torino,Trattoria Valpellice,info@trattoriavalpellice.it,Torino,+39 0121 500218,http://www.trattoriavalpellice.com/,restaurant,regional
torino,Trattoria Vecchio Cipresso,info@vecchiocipresso.com,"Via Lago Sirio 19, 10010 Chiaverano",+39 0125 45555,https://www.vecchiocipresso.com/,restaurant,italian
torino,Tre Qvevri,treqvevri@gmail.com,"Via San Domenico 12, 10122 Torino",,https://treqvevri.eatbu.com/,restaurant,georgian
torino,Trivè Time,info@trivetime.it,"Via Giovanni Amendola 12, 10121 Torino",+39 011 08 64 985,https://trivetime.it/,cafe,
torino,Vecchio Mulino Bar Osteria Pizzeria,info@vecchiomulinorueglio.it,"Strada della Gora , 10010 Rueglio",,https://www.vecchiomulinorueglio.it/,restaurant,italian;pizza
torino,Via Baltea - Laboratori di Barriera,info@viabaltea.it,"Via Baltea 3, 10155 Torino",+39 011 2074514,https://www.viabaltea.it/,restaurant,italian;coffee_shop
torino,Vibes,info@vibestorino.com,"Montebello 22,  Torino",+39 0112078067,https://vibestorino.com/,restaurant,
torino,Viridian Restaurant & Gourmet Pizza,viridianrestaurant@gmail.com,"Regione Mezzanetti 2, 10010 Quassolo",,https://www.viridianevents.it/,restaurant,
torino,Wi.De,widequadrilatero@gmail.com,Torino,+39 331 9813382,https://widequadrilatero.it/,restaurant,fusion;cocktail
torino,Zza Maria,zzamarialab@gmail.com,"Via Spalato 88b, 10141 Torino",,https://www.zzamaria.it/,cafe,coffee_shop;italian
torino,"""The Wolf"" Trattoria Grisolano",thewolf.luciano@gmail.com,"46, 10080 Ribordone",+39 0124 818 015,,restaurant,casalinga;regional;pizza
torino,'L Burnel,lburnel@libero.it,"Via Maestra 31, 10010 Nomaglio",+39 0125 604051,,restaurant,regional
torino,8 sapori,carpediem.28@libero.it,"Via Po 28, 10123 Torino",+39 011 8174533,,restaurant,chinese
torino,A La Ressia,trattoriaressia@libero.it,"Via Loreto 118, 10074 Lanzo Torinese",+39 340 676 9984,,restaurant,italian
torino,Acquamossa bar del Canoa,acquamossaivrea@gmail.com,"Via Dora Baltea 1d, 10015 Ivrea",,,cafe,
torino,Agriturismo Al Mulin,almulin2005@libero.it,"Canton Bronzo 1, 10010 San Martino Canavese",+39 0125 640231,,restaurant,italian
torino,Agriturismo Cascina La Desiderata,agriturismoladesiderata@gmail.com,"Strada per Feletto 2, 10011 Agliè",+39 0124 33522,,restaurant,italian
torino,Agriturismo Cascina Teitot,cascina@teitot.it,10060 Scalenghe,+39 350 1273860,,restaurant,regional
torino,Agriturismo La Sosta,lodojac@libero.it,"Via Casotto 4, 10090 Villarbasse",+39 011 9528434;+39 340 8562656,,restaurant,regional
torino,Al Cämp at Frasinei,alcampatfrasinei@gmail.com,10080 Frassinetto,+39 0124 418 237,,restaurant,regional
torino,Al Filatoio,alfilatoio@gmail.com,"Via Torino 64, 10040 Druento",,,restaurant,italian;pizza
torino,Amici della Tora,amicidellatora@gmail.com,"Borgata Tora 1,  Torino",+390110241674,,restaurant,
torino,Arielvo,arielvosc@damanhur.org,"Via Baldissero 21, 10080 Vidracco",+39 0125 789921,,bar,
torino,Ballatoio,info@ballatoiobistrot.it,"Via Principe Amedeo 22c, 10123 Torino",+39 011 19640771,,restaurant,
torino,Balmetto Mercando,balmetto.mercando.vinosteria@gmail.com,"Via del Buonumore 71, 10013 Borgofranco d'Ivrea",,,restaurant,italian
torino,Bar Martassina,teonis81@gmail.com,"112, 10070 Balme",,,cafe,
torino,Bar Ristorante La Piazzetta,barristorantelapiazzetta@yahoo.it,"Piazza Repubblica 3, 10080 Brosso",+39 0125 639538,,restaurant,
torino,Bar Trattoria Arditè,patriziaardite@gmail.com,San Pietro Val Lemina,+39 0121 543322,,bar,
torino,Bar Trattoria San Giovanni,trattorias.giovanni@libero.it,"Via Centrale 53, 10081 San Giovanni Canavese",+39 0124 513287,,restaurant,italian
torino,Bar Wine & Food,barwinefood@gmail.com,"Via Poirino 35, 10064 Pinerolo",+39 0121 480054,,bar,italian
torino,Beive e Mangè,beivemange@gmail.com,"Piazza Unità D'Italia , 10080 Valprato Soana",,,restaurant,pizza
torino,Bon Parej,ristorante@bonparej.it,"Via Eusebio Bava 1 G,  Torino",+39 011 839 7897,,restaurant,
torino,Borgovecchio,alice.malengo@gmail.com,"Via Des Ambrois 48, 10056 Oulx",+39 0122 831017,,fast_food,pizza;burger
torino,Caffetteria Bistrot,giovannilacognata@gmail.com,"Via Luigi Salvatore Cherubini 68d, 10154 Torino",+39 366 5232770,,restaurant,italian;regional
torino,Caffetteria Gourmant,gourmant.caffetteria@gmail.com,"Via Nazionale 73, 10060 Pragelato",+39 3246870371,,cafe,
torino,Caffè del Tribunale,caffedeltribunale.ivrea@gmail.com,"Via Cesare Pavese 6, 10015 Ivrea",+39 0125 540853;+39 0125 1897765,,cafe,
torino,Caffè Elena,caffe.elena@gmail.com,Torino,,,cafe,
torino,Caffè Gioberti,caffegioberti@gmail.com,"Piazza Vincenzo Gioberti 13, 10015 Ivrea",,,cafe,italian
torino,Caffè Moretti,labaitadiceresole@gmail.com,"12, 10080 Ceresole Reale",,,cafe,
torino,Caffè Torino,info@caffe-torino.it,"Piazza San Carlo 204, 10121 Torino",+39 011 545118,,cafe,
torino,Centro Sportivo Claviere,centrosportivo.claviere@coop-iris.it,Torino,+39 335 8150583,,restaurant,
torino,Circolo Amici del Mulino,cirmulino@gmail.com,"Casale Molino 1, 10080 Rivara",,,restaurant,regional
torino,Crema & cioccolato,cremaecioccolatosusa@gmail.com,"Via Roma 69, 10059 Susa",,,cafe,ice_cream
torino,Da Giò,pizzeriadagio2022@gmail.com,"Via Montenero 13, 10082 Cuorgnè",,,restaurant,pizza
torino,Divina Pizza,divinapizzaitalia@gmail.com,"Via Carlo Alberto 28,  Torino",+39 0121 04 10 07,,restaurant,pizza
torino,E Cucina Torino,ecucinatorino@gmail.com,Torino,+39 011 562 9038,,restaurant,italian;regional
torino,E'den,edensanquintino@gmail.com,"Via San Quintino 8H,  Torino",,,restaurant,italian
torino,Fior di Loto,luca.caserio84@gmail.com,"Strada Statale 228 41, 10010 Piverone",,,restaurant,italian;seafood
torino,Fòl alla locanda matta,cipollams@gmail.com,"Largo Montebello 31b, 10124 Torino",+393403694094,,restaurant,
torino,Garavot,coopgaravot@hotmail.it,Torino,+39 0125 783143,,restaurant,regional
torino,Giacu d'Nota,giacu@live.it,Torino,+39 0123 346380,,restaurant,regional
torino,Greek Passion,info@greekpassion.it,"Corso Francia 201, 10139 Torino",+39 011 5827605,,restaurant,greek
torino,Gustavo Pizzeria Macelleria Griglieria,gustavoivrea@gmail.com,Torino,+39 0125 641155,,restaurant,pizza;kebab;tacos
torino,Gusto Madre,torino@gustomadre.it,Torino,+39 011 18894434,,restaurant,regional
torino,I 3 Motivi,arcangelo.iannone@gmail.com,"Corso Regina Margherita 280 bis, 10144 Torino",,,bar,
torino,Il Baguccio,ilbaguccio@gmail.com,"Corso Vercelli 318, 10015 Ivrea",,,cafe,
torino,Il Bivacco Matematico,ilbivacco@tiscali.it,"Via Roma 6, 10070 Usseglio",+39 349 3826899,,restaurant,
torino,Il Buongustaio,info@ilbuongustaiobollengo.it,"Via Statale 45, 10012 Bollengo",,,restaurant,
torino,Il Gallo,info@albergodelgallo.it,"36, 10070 Corio",+39 011 928844,,restaurant,
torino,Il Pontile 3.0,ilpontile3puntozero@gmail.com,"Via Provinciale per Lessolo 27, 10010 Alice Superiore",,,cafe,
torino,Il Ritrovo,ilritrovowinebar@gmail.com,"Via Guglielmo Marconi 33a, 10085 Pont Canavese",,,restaurant,
torino,Ingrosso Minuto,panapagalleria@gmail.com,"Galleria Umberto I 1,  Torino",+39 011 7609045,,bar,
torino,Kami Wok,ristorantekamiwok@gmail.com,"Via Friuli 14, 10010 Burolo",+39 0125 196 0447,,restaurant,sushi;chinese;seafood;asian;italian
torino,l'Esagono food & drink,adamoeric22@gmail.com,"Via Guglielmo Jervis 22, 10015 Ivrea",+39 0125 634 130,,bar,
torino,L'Eva d'Or,levador.camere@gmail.com,"Strada Provinciale 460 del Gran Paradiso 24, 10080 Sparone",+39 0124 818025,,cafe,
torino,L'oca Fòla Bistrot,l.ocafolabistrot@gmail.com,"Via Lago Sirio 12, 10015 Ivrea",,,restaurant,seafood
torino,L'Ultima Follia 2.0,ultima.follia2.0@gmail.com,"Via Umberto I 29, 10070 Rocca Canavese",+39 011 924 0474,,restaurant,pizza
torino,La Barrìca,labarrica@libero.it,"Via Faure Rolland 5, 10056 Oulx",+39 0122 830794,,restaurant,regional
torino,La Chispa,lachispasnc@gmail.com,"Piazza P. Lucca 8, 10010 Piverone",,,restaurant,seafood
torino,La Ciancia,info@florideegallery.com,Torino,+39 0121 502758,,restaurant,
torino,La Duja D'Or,ladujador2010@yahoo.com,Torino,+39 0125 641479,,restaurant,
torino,La Filanda,ocampo.lazaro69@gmail.com,"Via Giuseppe Francesco Medail 100, 10052 Bardonecchia",+39 0122 999780,,restaurant,regional
torino,La Lanterna del Duca,lalanternadelduca11@gmail.com,"Borgata Villa 11, 10080 Ceresole Reale",,,restaurant,
torino,La Lazzarella,lalazzarellapizzeria@gmail.com,"Via Generale Luigi Damiano 11, 10152 Torino",+39 011 2420990,,restaurant,pizza
torino,La Montanara,lamontanara@baitalamontanara.it,"Via Villar 81, 10070 Ala di Stura",+39 324 6096418,,restaurant,italian
torino,La Moretta,lamoretta.oulx@libero.it,"Regione Moretta 3, 10056 Oulx",+39 0122 832196,,restaurant,regional
torino,La Taverna di Frà Fiusch,info@frafiusch.it,"Via Maurizio Beria 32,  Revigliasco",+39 011 8608224,,restaurant,italian
torino,Le Vele,bistrotlevele@gmail.com,"Via Torino 84d,  Torino",,,cafe,
torino,Locanda sul Fiume,locandasulfiume@gmail.com,"Lungo Dora Napoli 22a,  Torino",+390110413068;+393756644150,,restaurant,
torino,Mamma Ester,locandamammaester@gmail.com,"Via Giordano Bruno 168, 10134 Torino",+39 011 2976258,,restaurant,italian;pizza;fish
torino,Marcello bistrot,marcellobistrit@gmail.com,"Via Cavour 84, 10123 Torino",,,cafe,
torino,Mezbaan biryani,mezbaanbiryani.torino@gmail.com,"Corso Giulio Cesare 20,  Torino",+393274224925,,restaurant,indian
torino,Monnalisa Bistrot,monnalisabistrot@gmail.com,"Località San Carlo 1, 10090 Montalenghe",+39 011 089 7607,,restaurant,
torino,Monti,info@ristorantemonti.it,"Via Lombriasco 4, 10139 Torino",+39 011 4332210,,restaurant,regional
torino,Nora Book & Coffee,norabookecoffee@gmail.com,"Via delle Orfane 24d, 10122 Torino",+393278017090,,cafe,
torino,Nuovo Bar Torino,vesciocristian@libero.it,"Piazza Alfonso La Marmora 19, 10015 Ivrea",,,cafe,
torino,Osteria degli Archibugi,info@osteriadegliarchibugi.it,"Frazione Plantï 3, 10052 Exilles",+39 0122 58199,,restaurant,italian
torino,Osteria dei sapori,osteriadeisapo@gmail.com,"Via Vittorio Veneto 210, 10010 Lessolo",+39 0125 639 495,,restaurant,
torino,Osteria La Masca,aurora.27.palu@gmail.com,"Via Roma 32, 10080 Frassinetto",,,restaurant,italian;regional
torino,Oui Baguette,ouibaguette.torino@gmail.com,"Via Borgosesia 88, 10145 Torino",+39 011 0262040,,restaurant,kebab
torino,Panificio Alpino,antal.alina@yahoo.it,"Largo Grand'Hoche 3, 10056 Oulx",+39 329 067 9907,,cafe,coffee_shop;pizza;deli
torino,Pepino,carignano@gelatipepino.it,"Piazza Carignano 8, 10123 Torino",+39 011 542009,,cafe,ice_cream
torino,Peynett,peynett@gmail.com,"Strada Vecchio Mulino 27, 10012 Bollengo",+39 0125  579079,,restaurant,italian
torino,Pian del Sole,info@ristorantepiandelsole.com,"Località Granges Hippolytes 1, 10052 Bardonecchia",+39 0122 999266,,restaurant,regional;italian
torino,Pizza al Volo,pizzaalvolo@outlook.it,"Frazione Crosi 4/bis, 10084 Forno Canavese",+39 0124 77788,,restaurant,pizza
torino,Pizza In,pizzainsnc@libero.it,"Corso Vercelli 336, 10015 Ivrea",+39 0125 253352,,restaurant,pizza
torino,Pizzarium,pizzariumpizzeriadasp@gmail.com,"Via Aosta 3, 10016 Montalto Dora",,,restaurant,pizza
torino,"Pizzeria ""Ciro""",ciroconiglio89@gmail.com,"Via Milite Ignoto 3, 10082 Cuorgnè",,,restaurant,pizza
torino,Pizzeria Italia,ris.italia@libero.it,"Via Francesco Rolando 54, 10059 Susa",+39 0122 622259,,restaurant,italian;pizza;regional
torino,Pizzeria Settimo Cielo,settimo.cielosas@libero.it,"Via Bridola 5, 10010 Burolo",+39 0125 57361,,restaurant,pizza
torino,Polipazzo,polipazzorist@gmail.com,"Via Torino 43, 10013 Borgofranco d'Ivrea",,,restaurant,seafood
torino,Poormanger,poormanger@gmail.com,Torino,,,restaurant,jacket_potato;potato
torino,Rifugio Rocca Sella,rifugio@turismocolledellys.it,"Piazza Santa Maria della Stella 2,  Torino",,,restaurant,
torino,Risto pub la Nuova Sosta Alpina,sostaalpina2019@gmail.com,10080 Alpette,,,restaurant,italian
torino,Ristorante Avetta,ristoranteavetta@gmail.com,"Via Torino 5, 10010 Cossano Canavese",+39 0125 779937,,restaurant,
torino,Ristorante Berta,ristorantebertapertusio@yahoo.it,"Via San Firmino 9, 10080 Pertusio",+39  0124 617206,,restaurant,
torino,Ristorante Cavour,inforistorantecavour@libero.it,"Via Cascinette 42, 10015 Ivrea",+39 0125 76199,,restaurant,seafood
torino,Ristorante La Baracca,la.baracca.1970@gmail.com,"68, 10010 Settimo Vittone",,,restaurant,
torino,Ristorante La Tettoia,info@ristorantelatettoia.com,"V. I. Peronetto 8, 10010 Chiaverano",+39 0125 798 008,,restaurant,regional
torino,Ristorante Michel,info@ristorantemichel.it,"Via Venti Settembre 9, 10010 Quagliuzzo",+39 0125 76204,,restaurant,
torino,Ristorante Oasi Gallenca,info@oasigallenca.it,"Frazione Gallenca 100, 10087 Valperga",+39  0124 440319,,restaurant,
torino,Ristorante Oriente,ristorante-loriente@libero.it,"Strada per Castelnuovo Nigra 28, 10081 Castellamonte",+39 0124 515472,,restaurant,italian;mediterranean
torino,Ristorante Stella Alpina,ristorantestellaalpina@virgilio.it,"Via Giuseppe Francesco Medail 96, 10052 Bardonecchia",+39 0122 99007,,restaurant,italian;regional
torino,Ristorante-Catering Della Luna,www.ristorantedellaluna.am@gmail.com,"Piazza Ippolito San Giorgio 12, 10090 San Giorgio Canavese",+39 0124 32184,,restaurant,
